"Subject" "Activity" "Variable" "Average"
9 "WALKING_UPSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_X" 0.670845545555556
9 "WALKING_UPSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Y" -0.0467446999509028
9 "WALKING_UPSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Z" 0.104353653032743
9 "WALKING_UPSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_X" -0.958784666180555
9 "WALKING_UPSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Y" -0.949938115208333
9 "WALKING_UPSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Z" -0.920554317815972
9 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" 0.0840171430291667
9 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" 0.00678485848399306
9 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" -0.00102998088194444
9 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.578305161360069
9 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.678923872274306
9 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.721610094569444
9 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.0701318154561458
9 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.0729884312991667
9 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Z" 0.109092913237986
9 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.676452392569444
9 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.670498220701389
9 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.587557692291458
9 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_X" -0.0892254930640278
9 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Y" -0.0397344421815972
9 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Z" -0.053402884281875
9 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_X" -0.7617108665625
9 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Y" -0.773273878854167
9 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Z" -0.744656038298611
9 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_X" -0.579258404408681
9 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.610267804090278
9 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.592119122804271
9 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.547995744907986
9 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.586766083232639
9 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.501074006965903
9 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" -0.621377141312847
9 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" -0.699766614569444
9 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" -0.702931927996528
9 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.572819893733993
9 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.679065855003472
9 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.739139922708333
9 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.639863219559028
9 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.683924287600694
9 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Z" -0.612680463163889
9 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.690689895534722
9 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.667203220760417
9 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.619468634127778
10 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_X" 0.276238831213675
10 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.0188857189162821
10 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.112087661002564
10 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.425216183982906
10 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.386704550776068
10 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.523113372540812
10 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_X" 0.65835911957265
10 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Y" -0.165177771367521
10 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Z" 0.0307366662204145
10 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_X" -0.964245853333333
10 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Y" -0.95273087965812
10 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Z" -0.929729024405983
10 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" 0.0804000423888889
10 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" 0.0153774046898718
10 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" -0.0143982101450427
10 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.414395232038462
10 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.431961308787137
10 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.690604755970085
10 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.0144658378235897
10 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.0863038250719359
10 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Z" 0.089594378107906
10 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.597873796746581
10 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.492482432210256
10 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.505981516216239
10 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_X" -0.11062834367265
10 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Y" -0.043380952132265
10 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Z" -0.0554261378425641
10 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_X" -0.632669178589744
10 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Y" -0.713441119059829
10 "WALKING_DOWNSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Z" -0.611026435705128
10 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_X" -0.418694276739316
10 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.380394009936325
10 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.572754894505128
10 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.429098457335897
10 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.430554427691538
10 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.537241875010256
10 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" -0.436761689484615
10 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" -0.450402445118248
10 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" -0.654781895967094
10 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.444119132470983
10 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.451626571504701
10 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.726013573974359
10 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.531727937426966
10 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.564114631944444
10 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Z" -0.467504644086325
10 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.621040868816239
10 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.460535897286325
10 "WALKING_DOWNSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.565036981154701
10 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_X" 0.2792260805
10 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.0137410699333333
10 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.1082356298
10 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.976914667166667
10 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.929141091633333
10 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.972264913
10 "WALKING_UPSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_X" 0.582637512166667
10 "WALKING_UPSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Y" 0.2814715215
10 "WALKING_UPSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Z" 0.1506301434
10 "WALKING_UPSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_X" -0.9719009915
10 "WALKING_UPSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Y" -0.961517524833333
10 "WALKING_UPSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Z" -0.973718302333333
10 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" 0.0775130550833333
10 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" 0.00330831786383333
10 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" 0.000510105274833334
10 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.977836345
10 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.962510329833333
10 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.9852148295
10 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.0342448434966667
10 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.078152882769
10 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Z" 0.0966117812
10 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.970429545833333
10 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.976850974833333
10 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.957569497
10 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_X" -0.0984885261
10 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Y" -0.0386820786833333
10 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Z" -0.0560434883966667
10 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_X" -0.978483352166667
10 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Y" -0.983924353
10 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Z" -0.982318139166667
10 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_X" -0.975310696833333
10 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.940255585
10 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.976061050166667
10 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.978249844833333
10 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.928300078783333
10 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.971528370666667
10 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" -0.978120306166667
10 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" -0.9634427765
10 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" -0.9826301395
10 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.979612429166667
10 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.964387826
10 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.9864711005
10 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.9661191675
10 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.976870853
10 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Z" -0.9572695305
10 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.971946495
10 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.977034021833333
10 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.961499603833333
11 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_X" 0.27658531139557
11 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.0191272531933228
11 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.108941761642405
11 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.58947649779557
11 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.490379346996835
11 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.665324314227848
11 "WALKING_UPSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_X" 0.730526184936709
11 "WALKING_UPSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Y" 0.0527387028613924
11 "WALKING_UPSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Z" 0.140209861246835
11 "WALKING_UPSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_X" -0.975394457689873
11 "WALKING_UPSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Y" -0.957138770727848
11 "WALKING_UPSTAIRS" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Z" -0.956812000411392
11 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" 0.0830134540658228
11 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" 0.0078044254343038
11 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" -0.00657424975259494
11 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.659323083055063
11 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.608784226719937
11 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.842511816044304
11 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.0547328440272468
11 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.0582275770813291
11 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Z" 0.087284109682356
11 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.739922126628797
11 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.703501766487342
11 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.725016008797468
11 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_X" -0.0805473309873418
11 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Y" -0.0493914065474684
11 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Z" -0.0480140167267405
11 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_X" -0.781738140601266
11 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Y" -0.868377254082279
11 "WALKING_UPSTAIRS" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Z" -0.795490882468355
11 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_X" -0.619524028324683
11 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.531455265662532
11 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.750026145791139
11 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.579491754749367
11 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.502570240243355
11 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.652095671108544
11 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" -0.676672987166456
11 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" -0.632374688606013
11 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" -0.825559590221519
11 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.672195644346519
11 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.609444998247785
11 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.858259630601266
11 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.709949332117089
11 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.776852868955696
11 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_MEAN_Z" -0.708842979272152
11 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.751758277167721
11 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.670892713066772
11 "WALKING_UPSTAIRS" "FREQUENCY_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.75596062835443
12 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_X" 0.275639357761194
12 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.0184861388459702
12 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.107917262447761
12 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.508665196767164
12 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.401357613464179
12 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.722443639029851
12 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_X" 0.629964778955224
12 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Y" 0.112652596558955
12 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_MEAN_Z" -0.0494520137037313
12 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_X" -0.973039656865672
12 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Y" -0.961684570149254
12 "SITTING" "TIME_DOMAIN_GravityACCELEROMETER_STDDEV_Z" -0.956887170522388
12 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" 0.0572366455208955
12 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" 0.010632586489403
12 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" 0.0155338481445373
12 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.487513853589552
12 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.441798499370224
12 "SITTING" "TIME_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Z" -0.813044700746269
12 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_X" -0.0702784362985075
12 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Y" -0.0422418424895522
12 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_MEAN_Z" 0.089311570049403
12 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_X" -0.677307561997761
12 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Y" -0.680398804104478
12 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_STDDEV_Z" -0.699245741395522
12 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_X" -0.0726924262059701
12 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Y" -0.0457374795179104
12 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_MEAN_Z" -0.0515110922703731
12 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_X" -0.623189590291045
12 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Y" -0.786312781716418
12 "SITTING" "TIME_DOMAIN_BODY_GYROSCOPE_JERK_STDDEV_Z" -0.71311417830597
12 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_X" -0.498119157841045
12 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Y" -0.392694131024627
12 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_MEAN_Z" -0.75610207
12 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_X" -0.514152324191791
12 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Y" -0.444910001659702
12 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_STDDEV_Z" -0.728469606492537
12 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_X" -0.51464202580597
12 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Y" -0.471744804389552
12 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_MEAN_Z" -0.799284140671642
12 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_X" -0.505745022388806
12 "SITTING" "FREQUENCY_DOMAIN_BODY_ACCELEROMETER_JERK_STDDEV_Y" -0.447339284527239
